日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-02,0.986,0.99,0.984,0.986,1976200.0,1948533.2,0.6085192697768768,,,
2025-04-03,0.98,0.988,0.98,0.985,2767400.0,2725889.0,0.8163265306122457,-0.10141987829614951,-0.0010000000000000009,
2025-04-07,0.98,0.98,0.9,0.92,11635000.0,10704200.0,8.163265306122446,-6.598984771573601,-0.06499999999999995,
2025-04-08,0.92,0.944,0.918,0.941,10688500.0,10057878.5,2.8260869565217295,2.282608695652155,0.020999999999999908,
2025-04-09,0.931,0.954,0.926,0.952,7749700.0,7377714.399999999,3.0075187969924717,1.1689691817215797,0.01100000000000001,
2025-04-10,0.952,0.993,0.952,0.967,5950600.0,5754230.2,4.3067226890756345,1.5756302521008347,0.015000000000000013,
2025-04-11,0.963,0.967,0.958,0.965,4982500.0,4808112.5,0.9345794392523372,-0.20682523267838704,-0.0020000000000000018,
2025-04-14,0.967,0.971,0.965,0.968,4207000.0,4072376.0,0.6204756980351609,0.31088082901553626,0.0030000000000000027,
2025-04-15,0.964,0.979,0.961,0.968,1138900.0,1102455.2,1.86721991701245,0.0,0.0,
2025-04-16,0.961,0.973,0.96,0.973,2253300.0,2192460.9,1.352757544224767,0.5165289256198413,0.0050000000000000044,
2025-04-17,0.973,0.974,0.971,0.973,1997200.0,1943275.5999999999,0.30832476875642373,0.0,0.0,
2025-04-18,0.971,0.975,0.969,0.975,2012100.0,1961797.5,0.617919670442843,0.20554984583760483,0.0020000000000000018,
2025-04-21,0.975,0.978,0.974,0.974,3590200.0,3496854.8,0.4102564102564106,-0.10256410256410664,-0.0010000000000000009,
2025-04-22,0.977,0.979,0.976,0.978,890000.0,870420.0,0.30706243602865946,0.4106776180698102,0.0040000000000000036,
2025-04-23,0.975,0.977,0.975,0.976,911200.0,889331.2,0.2051282051282053,-0.2044989775051076,-0.0020000000000000018,
2025-04-24,0.96,0.995,0.96,0.979,471500.0,461598.5,3.645833333333337,0.30737704918033515,0.0030000000000000027,
2025-04-25,0.975,0.977,0.974,0.974,807300.0,786310.2,0.30769230769230793,-0.5107252298263587,-0.0050000000000000044,
2025-04-28,0.972,0.975,0.971,0.974,1207300.0,1175910.2,0.41152263374485637,0.0,0.0,
2025-04-29,0.972,0.975,0.972,0.973,544900.0,530187.7,0.30864197530864224,-0.10266940451745254,-0.0010000000000000009,
2025-04-30,0.976,0.977,0.972,0.973,1890200.0,1839164.5999999999,0.5122950819672136,0.0,0.0,
2025-05-06,0.973,0.982,0.973,0.981,1430800.0,1403614.8,0.9249743062692711,0.8221993833504637,0.008000000000000007,
2025-05-07,0.985,0.991,0.967,0.988,950200.0,938797.6,2.436548223350256,0.7135575942915473,0.007000000000000006,
2025-05-08,0.984,0.992,0.984,0.991,1594600.0,1580248.6,0.8130081300813016,0.30364372469635637,0.0030000000000000027,
2025-05-09,0.989,0.99,0.986,0.989,419800.0,415182.2,0.4044489383215373,-0.20181634712411745,-0.0020000000000000018,
2025-05-12,0.993,0.997,0.991,0.996,1603300.0,1596886.8,0.6042296072507558,0.707785642062686,0.007000000000000006,
2025-05-13,0.997,0.998,0.99,0.995,1428000.0,1420860.0,0.8024072216649957,-0.10040160642570406,-0.0010000000000000009,
2025-05-14,0.997,1.013,0.996,1.006,11135700.0,11202514.2,1.7051153460381048,1.1055276381909618,0.01100000000000001,
2025-05-15,1.008,1.011,0.995,1.0,4104900.0,4104900.0,1.5873015873015779,-0.5964214711729587,-0.006000000000000005,
2025-05-16,0.988,1.0,0.988,0.998,958300.0,956383.4,1.2145748987854261,-0.20000000000000018,-0.0020000000000000018,
2025-05-19,0.996,0.996,0.992,0.995,673600.0,670232.0,0.40160642570281163,-0.30060120240480437,-0.0030000000000000027,
2025-05-20,0.995,1.0,0.995,0.998,1173100.0,1170753.8,0.5025125628140708,0.3015075376884502,0.0030000000000000027,
2025-05-21,0.999,1.005,0.999,1.005,3530500.0,3548152.4999999995,0.6006006006005901,0.7014028056112176,0.006999999999999895,
2025-05-22,0.999,1.002,0.963,0.989,915200.0,905132.8,3.9039039039039074,-1.5920398009950154,-0.015999999999999903,
2025-05-23,1.01,1.01,0.991,0.995,3988000.0,3968060.0,1.8811881188118829,0.6066734074823055,0.006000000000000005,
2025-05-26,0.995,0.999,0.989,0.991,530400.0,525626.4,1.0050251256281415,-0.4020100502512558,-0.0040000000000000036,
2025-05-27,0.974,0.993,0.974,0.986,636700.0,627786.2,1.950718685831624,-0.5045408678102881,-0.0050000000000000044,
2025-05-28,0.98,1.043,0.98,0.985,854600.0,841781.0,6.428571428571423,-0.10141987829614951,-0.0010000000000000009,
2025-05-29,0.986,0.992,0.985,0.991,551300.0,546338.3,0.7099391480730229,0.6091370558375608,0.006000000000000005,
2025-05-30,0.991,0.991,0.985,0.99,233900.0,231561.0,0.6054490413723518,-0.10090817356205317,-0.0010000000000000009,
2025-06-03,0.987,0.991,0.986,0.989,481100.0,475807.9,0.5065856129685922,-0.10101010101010166,-0.0010000000000000009,
2025-06-04,0.994,0.994,0.99,0.993,393100.0,390348.3,0.40241448692152954,0.4044489383215444,0.0040000000000000036,
2025-06-05,0.992,0.995,0.991,0.993,517100.0,513480.3,0.4032258064516132,0.0,0.0,
2025-06-06,0.996,0.997,0.993,0.995,944800.0,940076.0,0.40160642570281163,0.20140986908359082,0.0020000000000000018,
2025-06-09,0.996,0.999,0.995,0.997,1463000.0,1458611.0,0.40160642570281163,0.20100502512563345,0.0020000000000000018,
2025-06-10,0.994,1.0,0.99,0.994,5544500.0,5511233.0,1.0060362173038238,-0.30090270812437314,-0.0030000000000000027,
2025-06-11,0.994,1.003,0.994,1.0,3451400.0,3451400.0,0.9054325955734303,0.6036217303822866,0.006000000000000005,
