日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-08-06,0.994,1.008,0.994,1.006,58177917.0,58526984.502,1.4084507042253533,,,
2025-08-07,1.006,1.02,0.999,1.01,89341679.0,90235095.79,2.0874751491053694,0.3976143141153132,0.0040000000000000036,
2025-08-08,1.01,1.01,0.988,0.989,68941214.0,68182860.646,2.17821782178218,-2.079207920792081,-0.02100000000000002,
2025-08-11,0.989,1.01,0.989,1.006,61335461.0,61703473.766,2.1233569261880705,1.7189079878665359,0.017000000000000015,
2025-08-12,1.005,1.019,1.004,1.015,65139415.0,66116506.224999994,1.4925373134328264,0.894632206759427,0.008999999999999897,
2025-08-13,1.016,1.068,1.016,1.062,128341847.0,136299041.514,5.118110236220478,4.630541871921201,0.04700000000000015,
2025-08-14,1.078,1.078,1.056,1.057,84535859.0,89354402.963,2.0408163265306136,-0.47080979284370716,-0.0050000000000001155,
2025-08-15,1.052,1.069,1.052,1.064,75230121.0,80044848.744,1.6159695817490403,0.6622516556291425,0.007000000000000117,
2025-08-18,1.065,1.123,1.065,1.109,66675383.0,73942999.747,5.446009389671366,4.2293233082706605,0.04499999999999993,
2025-08-19,1.109,1.132,1.107,1.119,61175842.0,68455767.198,2.25428313796212,0.9017132551848439,0.010000000000000009,
2025-08-20,1.119,1.122,1.087,1.122,50475939.0,56634003.558000006,3.12779267202861,0.2680965147453085,0.0030000000000001137,
2025-08-21,1.125,1.135,1.111,1.118,58613168.0,65529521.82400001,2.1333333333333355,-0.35650623885917776,-0.0040000000000000036,
2025-08-22,1.118,1.173,1.112,1.169,60721254.0,70983145.926,5.4561717352414965,4.561717352415018,0.050999999999999934,
2025-08-25,1.178,1.245,1.178,1.233,89674156.0,110568234.348,5.687606112054344,5.4747647562018775,0.06400000000000006,
2025-08-26,1.233,1.239,1.211,1.22,137356376.0,167574778.72,2.270884022708842,-1.0543390105434036,-0.013000000000000123,
