日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-08-06,1.002,1.009,0.985,0.993,722964,72059918.0,2.39,-1.19,-0.012,55.74
2021-08-09,0.993,0.994,0.977,0.991,243689,24029078.0,1.71,-0.2,-0.002,18.79
2021-08-10,0.991,1.0,0.987,0.998,164936,16406160.0,1.31,0.71,0.007,12.72
2021-08-11,0.998,1.004,0.992,0.999,343988,34390137.0,1.2,0.1,0.001,26.52
2021-08-12,0.999,1.013,0.999,1.006,618362,62325266.0,1.4,0.7,0.007,47.68
2021-08-13,1.006,1.008,0.988,0.993,152995,15281949.0,1.99,-1.29,-0.013,11.8
2021-08-16,0.994,0.998,0.982,0.988,78841,7808650.0,1.61,-0.5,-0.005,6.08
2021-08-17,0.988,0.997,0.955,0.959,178759,17345410.0,4.25,-2.94,-0.029,13.78
2021-08-18,0.957,0.963,0.95,0.957,82138,7838850.0,1.36,-0.21,-0.002,6.33
2021-08-19,0.957,0.97,0.954,0.966,89819,8658874.0,1.67,0.94,0.009,6.93
2021-08-20,0.966,0.974,0.958,0.969,63869,6155382.0,1.66,0.31,0.003,4.92
2021-08-23,0.969,1.0,0.961,0.997,208995,20748037.0,4.02,2.89,0.028,16.11
2021-08-24,0.997,1.007,0.991,1.0,279582,28016376.0,1.6,0.3,0.003,21.56
2021-08-25,1.0,1.005,0.993,0.998,134624,13443603.0,1.2,-0.2,-0.002,10.38
2021-08-26,0.995,1.0,0.987,0.987,54560,5422612.0,1.3,-1.1,-0.011,4.21
2021-08-27,0.99,1.0,0.984,0.997,96449,9595528.0,1.62,1.01,0.01,7.44
2021-08-30,1.006,1.033,0.99,0.994,203693,20477432.0,4.31,-0.3,-0.003,15.7
2021-08-31,0.995,0.996,0.974,0.985,185112,18173591.0,2.21,-0.91,-0.009,14.27
2021-09-01,0.982,0.989,0.968,0.983,94362,9228259.0,2.13,-0.2,-0.002,7.28
2021-09-02,0.983,0.987,0.975,0.984,69761,6852384.0,1.22,0.1,0.001,5.38
2021-09-03,0.984,0.994,0.976,0.983,86830,8554165.0,1.83,-0.1,-0.001,6.69
2021-09-06,0.988,0.998,0.974,0.997,87291,8645366.0,2.44,1.42,0.014,6.73
2021-09-07,0.997,1.014,0.995,1.013,457210,46140097.0,1.91,1.6,0.016,35.25
2021-09-08,1.015,1.046,1.013,1.046,954773,98282827.0,3.26,3.26,0.033,73.61
2021-09-09,1.045,1.045,1.015,1.024,404364,41429866.0,2.87,-2.1,-0.022,31.18
2021-09-10,1.021,1.037,1.012,1.028,316203,32482506.0,2.44,0.39,0.004,24.38
2021-09-13,1.02,1.032,1.011,1.022,136208,13902414.0,2.04,-0.58,-0.006,10.5
2021-09-14,1.023,1.025,1.008,1.009,241250,24585720.0,1.66,-1.27,-0.013,18.6
2021-09-15,1.007,1.013,1.001,1.008,102048,10289038.0,1.19,-0.1,-0.001,7.87
2021-09-16,1.008,1.02,0.983,0.985,97109,9642391.0,3.67,-2.28,-0.023,7.49
2021-09-17,0.985,0.988,0.965,0.977,66606,6489044.0,2.34,-0.81,-0.008,5.14
2021-09-22,0.961,0.978,0.961,0.975,46513,4530689.0,1.74,-0.2,-0.002,3.59
2021-09-23,0.976,0.994,0.976,0.991,77413,7645796.0,1.85,1.64,0.016,5.97
2021-09-24,0.991,0.998,0.984,0.985,43023,4264141.0,1.41,-0.61,-0.006,3.32
2021-09-27,0.987,0.994,0.969,0.972,58495,5728816.0,2.54,-1.32,-0.013,4.51
2021-09-28,0.963,0.977,0.963,0.97,23586,2287856.0,1.44,-0.21,-0.002,1.82
2021-09-29,0.963,0.969,0.943,0.944,91993,8746522.0,2.68,-2.68,-0.026,7.09
2021-09-30,0.945,0.965,0.945,0.963,59746,5738785.0,2.12,2.01,0.019,4.61
2021-10-08,0.965,0.98,0.965,0.97,25115,2443772.0,1.56,0.73,0.007,1.94
2021-10-11,0.969,0.977,0.966,0.973,40467,3943571.0,1.13,0.31,0.003,3.12
2021-10-12,0.972,0.972,0.938,0.947,73015,6947599.0,3.49,-2.67,-0.026,5.63
2021-10-13,0.947,0.959,0.945,0.957,35394,3372572.0,1.48,1.06,0.01,2.73
2021-10-14,0.955,0.961,0.954,0.954,52224,5002706.0,0.73,-0.31,-0.003,4.03
2021-10-15,0.953,0.964,0.953,0.96,65545,6291664.0,1.15,0.63,0.006,5.05
2021-10-18,0.96,0.96,0.943,0.948,55672,5270000.0,1.77,-1.25,-0.012,4.29
2021-10-19,0.948,0.962,0.948,0.957,153591,14708792.0,1.48,0.95,0.009,11.84
2021-10-20,0.963,0.97,0.959,0.965,72535,7001869.0,1.15,0.84,0.008,5.59
2021-10-21,0.968,0.974,0.956,0.96,37250,3584174.0,1.87,-0.52,-0.005,2.87
2021-10-22,0.96,0.972,0.959,0.967,63660,6162010.0,1.35,0.73,0.007,4.91
2021-10-25,0.967,0.968,0.957,0.967,59778,5760347.0,1.14,0.0,0.0,4.61
2021-10-26,0.969,0.982,0.965,0.977,62889,6126623.0,1.76,1.03,0.01,4.85
