日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-02,0.683,0.683,0.676,0.676,853000.0,576628.0,1.0248901903367504,,,
2025-04-03,0.666,0.681,0.666,0.672,675500.0,453936.0,2.252252252252254,-0.591715976331364,-0.0040000000000000036,
2025-04-07,0.663,0.663,0.605,0.608,1885800.0,1146566.4,8.74811463046758,-9.523809523809534,-0.06400000000000006,
2025-04-08,0.62,0.623,0.616,0.623,368100.0,229326.3,1.1290322580645171,2.4671052631578982,0.015000000000000013,
2025-04-09,0.635,0.635,0.598,0.626,1625800.0,1017750.8,5.826771653543312,0.48154093097914075,0.0030000000000000027,
2025-04-10,0.635,0.642,0.632,0.639,1017000.0,649863.0,1.5748031496063006,2.076677316293929,0.013000000000000012,
2025-04-11,0.637,0.637,0.634,0.634,372500.0,236165.0,0.4709576138147571,-0.7824726134585291,-0.0050000000000000044,
2025-04-14,0.632,0.644,0.632,0.639,900500.0,575419.5,1.8987341772151916,0.7886435331230235,0.0050000000000000044,
2025-04-15,0.638,0.639,0.631,0.636,1644400.0,1045838.4,1.2539184952978069,-0.46948356807511304,-0.0030000000000000027,
2025-04-16,0.631,0.631,0.612,0.622,609200.0,378922.4,3.0110935023771814,-2.2012578616352196,-0.014000000000000012,
2025-04-17,0.625,0.629,0.624,0.626,227800.0,142602.8,0.8000000000000007,0.6430868167202508,0.0040000000000000036,
2025-04-18,0.623,0.624,0.621,0.622,55000.0,34210.0,0.48154093097913364,-0.6389776357827448,-0.0040000000000000036,
2025-04-21,0.616,0.623,0.615,0.623,3794100.0,2363724.3,1.2987012987012998,0.1607717041800738,0.0010000000000000009,
2025-04-22,0.619,0.622,0.617,0.62,2074100.0,1285942.0,0.8077544426494353,-0.48154093097912964,-0.0030000000000000027,
2025-04-23,0.622,0.623,0.617,0.617,2733800.0,1686754.6,0.9646302250803868,-0.4838709677419395,-0.0030000000000000027,
2025-04-24,0.622,0.622,0.616,0.616,321300.0,197920.8,0.9646302250803868,-0.16207455429497752,-0.0010000000000000009,
2025-04-25,0.617,0.622,0.617,0.619,288400.0,178519.6,0.8103727714748791,0.48701298701299134,0.0030000000000000027,
2025-04-28,0.62,0.62,0.612,0.615,853100.0,524656.5,1.2903225806451626,-0.646203554119551,-0.0040000000000000036,
2025-04-29,0.614,0.617,0.613,0.614,462100.0,283729.4,0.6514657980456031,-0.1626016260162566,-0.0010000000000000009,
2025-04-30,0.613,0.617,0.613,0.617,786700.0,485393.9,0.652528548123981,0.48859934853420217,0.0030000000000000027,
2025-05-06,0.621,0.627,0.619,0.625,1120100.0,700062.5,1.2882447665056374,1.296596434359798,0.008000000000000007,
2025-05-07,0.627,0.634,0.623,0.623,2571500.0,1602044.5,1.7543859649122824,-0.31999999999999806,-0.0020000000000000018,
2025-05-08,0.622,0.626,0.621,0.626,684800.0,428684.8,0.8038585209003222,0.48154093097914075,0.0030000000000000027,
2025-05-09,0.622,0.627,0.622,0.625,394300.0,246437.5,0.8038585209003222,-0.15974440894568342,-0.0010000000000000009,
2025-05-12,0.626,0.626,0.621,0.626,1444200.0,904069.2,0.7987220447284351,0.16000000000000458,0.0010000000000000009,
2025-05-13,0.632,0.635,0.63,0.634,2327700.0,1475761.8,0.7911392405063299,1.2779552715654896,0.008000000000000007,
2025-05-14,0.632,0.635,0.63,0.635,528200.0,335407.0,0.7911392405063299,0.1577287066246047,0.0010000000000000009,
2025-05-15,0.632,0.635,0.632,0.632,1466200.0,926638.4,0.4746835443037979,-0.47244094488189115,-0.0030000000000000027,
2025-05-16,0.63,0.638,0.629,0.637,632601.0,402966.837,1.42857142857143,0.7911392405063333,0.0050000000000000044,
2025-05-19,0.634,0.639,0.634,0.638,719500.0,459041.0,0.788643533123029,0.15698587127157548,0.0010000000000000009,
2025-05-20,0.645,0.649,0.644,0.648,4404100.0,2853856.8000000003,0.7751937984496131,1.5673981191222541,0.010000000000000009,
2025-05-21,0.648,0.653,0.646,0.649,893600.0,579946.4,1.080246913580248,0.15432098765431057,0.0010000000000000009,
2025-05-22,0.646,0.647,0.643,0.644,1608100.0,1035616.4,0.6191950464396291,-0.7704160246533087,-0.0050000000000000044,
2025-05-23,0.643,0.651,0.641,0.641,1008200.0,646256.2000000001,1.5552099533437027,-0.46583850931677384,-0.0030000000000000027,
2025-05-26,0.639,0.641,0.635,0.635,1955900.0,1241996.5,0.9389671361502356,-0.9360374414976613,-0.006000000000000005,
2025-05-27,0.635,0.645,0.635,0.643,1407300.0,904893.9,1.5748031496063006,1.2598425196850505,0.008000000000000007,
2025-05-28,0.642,0.643,0.637,0.637,1130200.0,719937.4,0.9345794392523372,-0.9331259720062213,-0.006000000000000005,
2025-05-29,0.638,0.653,0.638,0.652,1716500.0,1119158.0,2.351097178683388,2.3547880690737877,0.015000000000000013,
2025-05-30,0.655,0.661,0.653,0.655,861200.0,564086.0,1.2213740458015276,0.4601226993865115,0.0030000000000000027,
2025-06-03,0.658,0.661,0.655,0.661,1295800.0,856523.8,0.9118541033434658,0.9160305343511421,0.006000000000000005,
2025-06-04,0.66,0.67,0.653,0.67,1198300.0,802861.0,2.575757575757578,1.3615733736762392,0.009000000000000008,
2025-06-05,0.677,0.68,0.666,0.67,609300.0,408231.0,2.0679468242245216,0.0,0.0,
2025-06-06,0.668,0.67,0.659,0.66,719700.0,475002.0,1.6467065868263489,-1.4925373134328401,-0.010000000000000009,
2025-06-09,0.659,0.682,0.659,0.674,2319900.0,1563612.6,3.49013657056146,2.1212121212121238,0.014000000000000012,
2025-06-10,0.674,0.679,0.671,0.675,1465200.0,989010.0000000001,1.1869436201780426,0.14836795252226587,0.0010000000000000009,
2025-06-11,0.673,0.677,0.67,0.671,1165300.0,781916.3,1.040118870728084,-0.592592592592589,-0.0040000000000000036,
2025-06-12,0.667,0.683,0.667,0.681,1658400.0,1129370.4000000001,2.398800599700152,1.4903129657227954,0.010000000000000009,
2025-06-13,0.679,0.683,0.666,0.666,2200000.0,1465200.0,2.5036818851251863,-2.2026431718061734,-0.015000000000000013,
2025-06-16,0.661,0.667,0.659,0.66,1283800.0,847308.0,1.2102874432677773,-0.9009009009009028,-0.006000000000000005,
2025-06-17,0.661,0.678,0.658,0.659,1544300.0,1017693.7000000001,3.0257186081694427,-0.15151515151514694,-0.0010000000000000009,
2025-06-18,0.657,0.657,0.647,0.652,1031900.0,672798.8,1.5220700152207014,-1.062215477996964,-0.007000000000000006,
2025-06-19,0.639,0.653,0.638,0.638,548500.0,349943.0,2.3474178403755888,-2.1472392638036797,-0.014000000000000012,
2025-06-20,0.64,0.661,0.64,0.64,258600.0,165504.0,3.281250000000003,0.31347962382444194,0.0020000000000000018,
2025-06-23,0.639,0.645,0.636,0.645,467200.0,301344.0,1.4084507042253533,0.78125,0.0050000000000000044,
2025-06-24,0.643,0.651,0.634,0.648,705200.0,456969.60000000003,2.6438569206842946,0.46511627906977715,0.0030000000000000027,
2025-06-25,0.649,0.652,0.648,0.652,274400.0,178908.80000000002,0.6163328197226507,0.6172839506172867,0.0040000000000000036,
2025-06-26,0.65,0.65,0.644,0.646,1470900.0,950201.4,0.9230769230769239,-0.9202453987730119,-0.006000000000000005,
2025-06-27,0.644,0.651,0.644,0.647,271600.0,175725.2,1.0869565217391315,0.1547987616099089,0.0010000000000000009,
2025-06-30,0.648,0.653,0.645,0.653,360300.0,235275.90000000002,1.234567901234569,0.9273570324574987,0.006000000000000005,
2025-07-01,0.653,0.659,0.653,0.659,592100.0,390193.9,0.9188361408882091,0.9188361408882129,0.006000000000000005,
2025-07-02,0.658,0.66,0.654,0.657,1037300.0,681506.1,0.9118541033434658,-0.3034901365705611,-0.0020000000000000018,
2025-07-03,0.655,0.669,0.655,0.667,2497800.0,1666032.6,2.1374045801526735,1.5220700152207112,0.010000000000000009,
2025-07-04,0.671,0.672,0.664,0.667,1014200.0,676471.4,1.1922503725782425,0.0,0.0,
2025-07-07,0.669,0.669,0.657,0.659,541600.0,356914.4,1.7937219730941718,-1.199400299850073,-0.008000000000000007,
2025-07-08,0.666,0.666,0.659,0.662,208100.0,137762.2,1.051051051051052,0.4552352048558417,0.0030000000000000027,
2025-07-09,0.662,0.673,0.662,0.666,339900.0,226373.40000000002,1.6616314199395785,0.6042296072507503,0.0040000000000000036,
2025-07-10,0.672,0.676,0.667,0.673,407200.0,274045.60000000003,1.3392857142857155,1.0510510510510551,0.007000000000000006,
2025-07-11,0.673,0.684,0.673,0.681,1214300.0,826938.3,1.6344725111441323,1.1887072808320909,0.008000000000000007,
2025-07-14,0.679,0.681,0.677,0.681,285700.0,194561.7,0.5891016200294555,0.0,0.0,
2025-07-15,0.677,0.679,0.66,0.675,1241200.0,837810.0,2.806499261447565,-0.8810572687224627,-0.006000000000000005,
2025-07-16,0.678,0.684,0.676,0.684,788900.0,539607.6000000001,1.1799410029498536,1.333333333333342,0.009000000000000008,
2025-07-17,0.687,0.694,0.684,0.694,472900.0,328192.6,1.455604075691397,1.4619883040935422,0.009999999999999898,
2025-07-18,0.696,0.696,0.686,0.693,615700.0,426680.1,1.4367816091953878,-0.14409221902017544,-0.0010000000000000009,
2025-07-21,0.693,0.693,0.687,0.691,1260802.0,871214.1819999999,0.8658008658008506,-0.28860028860029363,-0.0020000000000000018,
2025-07-22,0.689,0.702,0.689,0.695,2205100.0,1532544.5,1.8867924528301903,0.5788712011577379,0.0040000000000000036,
2025-07-23,0.695,0.705,0.694,0.697,339500.0,236631.49999999997,1.5827338129496418,0.2877697841726645,0.0020000000000000018,
2025-07-24,0.703,0.736,0.697,0.736,2606201.0,1918163.936,5.547652916073973,5.595408895265419,0.039000000000000035,
2025-07-25,0.732,0.735,0.723,0.723,2136200.0,1544472.5999999999,1.6393442622950833,-1.7663043478260865,-0.013000000000000012,
2025-07-28,0.726,0.729,0.72,0.729,661000.0,481869.0,1.2396694214876043,0.8298755186721962,0.006000000000000005,
2025-07-29,0.734,0.748,0.726,0.744,1252100.0,931562.4,2.9972752043596755,2.0576131687242816,0.015000000000000013,
2025-07-30,0.744,0.761,0.739,0.746,3264700.0,2435466.2,2.9569892473118307,0.26881720430107503,0.0020000000000000018,
2025-07-31,0.738,0.755,0.731,0.735,2207500.0,1622512.5,3.2520325203252063,-1.4745308310991967,-0.01100000000000001,
2025-08-01,0.733,0.75,0.728,0.732,995900.0,728998.7999999999,3.0013642564802208,-0.40816326530612734,-0.0030000000000000027,
2025-08-04,0.733,0.736,0.712,0.73,882300.0,644079.0,3.2742155525238776,-0.2732240437158473,-0.0020000000000000018,
2025-08-05,0.735,0.742,0.73,0.734,1589300.0,1166546.2,1.6326530612244914,0.5479452054794498,0.0040000000000000036,
2025-08-06,0.734,0.737,0.726,0.729,1447900.0,1055519.0999999999,1.4986376021798378,-0.6811989100817484,-0.0050000000000000044,
2025-08-07,0.727,0.734,0.72,0.72,1406600.0,1012752.0,1.9257221458046785,-1.2345679012345734,-0.009000000000000008,
2025-08-08,0.718,0.724,0.713,0.719,2466700.0,1773557.3,1.5320334261838455,-0.1388888888888884,-0.0010000000000000009,
2025-08-11,0.719,0.728,0.718,0.727,1892100.0,1375556.7,1.3908205841446466,1.112656467315709,0.008000000000000007,
2025-08-12,0.728,0.735,0.726,0.728,897300.0,653234.4,1.2362637362637374,0.13755158184318717,0.0010000000000000009,
2025-08-13,0.728,0.744,0.724,0.744,1943100.0,1445666.4,2.7472527472527495,2.19780219780219,0.016000000000000014,
2025-08-14,0.745,0.75,0.728,0.728,1519500.0,1106196.0,2.9530201342281908,-2.1505376344086002,-0.016000000000000014,
2025-08-15,0.728,0.738,0.726,0.736,2214500.0,1629872.0,1.6483516483516498,1.098901098901095,0.008000000000000007,
2025-08-18,0.733,0.75,0.733,0.744,951200.0,707692.8,2.3192360163710797,1.0869565217391353,0.008000000000000007,
2025-08-19,0.741,0.754,0.737,0.738,1017300.0,750767.4,2.2941970310391384,-0.8064516129032251,-0.006000000000000005,
2025-08-20,0.737,0.738,0.728,0.735,726709.0,534131.115,1.3568521031207612,-0.40650406504064707,-0.0030000000000000027,
2025-08-21,0.735,0.749,0.735,0.742,549400.0,407654.8,1.9047619047619064,0.952380952380949,0.007000000000000006,
2025-08-22,0.742,0.746,0.737,0.746,443600.0,330925.6,1.2129380053908365,0.5390835579514919,0.0040000000000000036,
2025-08-25,0.753,0.768,0.753,0.768,1269740.0,975160.3200000001,1.992031872509962,2.9490616621983934,0.02200000000000002,
2025-08-26,0.77,0.77,0.761,0.761,572400.0,435596.4,1.1688311688311699,-0.911458333333337,-0.007000000000000006,
