日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-02,2.288,2.315,2.288,2.299,13534000.0,31114666.0,1.180069930069936,,,
2025-04-03,2.273,2.289,2.246,2.257,21677600.0,48926343.2,1.8917729872415374,-1.8268812527185707,-0.041999999999999815,
2025-04-07,2.129,2.16,1.909,1.99,42435000.0,84445650.0,11.789572569281358,-11.829862649534784,-0.2670000000000001,
2025-04-08,1.993,2.05,1.978,2.01,29300600.0,58894205.99999999,3.6126442548921145,1.0050251256281229,0.019999999999999796,
2025-04-09,1.981,2.042,1.94,2.025,31267900.0,63317497.5,5.148914689550725,0.7462686567164312,0.015000000000000124,
2025-04-10,2.085,2.121,2.068,2.073,30034200.0,62260896.6,2.54196642685851,2.3703703703703782,0.04800000000000004,
2025-04-11,2.072,2.119,2.055,2.102,24151800.0,50767083.599999994,3.0888030888030915,1.3989387361312167,0.028999999999999915,
2025-04-14,2.125,2.135,2.102,2.108,15393300.0,32449076.400000002,1.5529411764705843,0.2854424357754626,0.006000000000000227,
2025-04-15,2.108,2.115,2.092,2.103,13576900.0,28552220.700000003,1.0910815939279,-0.23719165085388516,-0.004999999999999893,
2025-04-16,2.098,2.098,2.052,2.082,21814100.0,45416956.199999996,2.192564346997132,-0.9985734664764823,-0.02100000000000035,
2025-04-17,2.069,2.099,2.065,2.085,13469000.0,28082865.0,1.6433059449009306,0.14409221902018654,0.0030000000000001137,
2025-04-18,2.084,2.093,2.072,2.09,17361700.0,36285953.0,1.007677543186176,0.23980815347721673,0.004999999999999893,
2025-04-21,2.082,2.124,2.074,2.12,18027900.0,38219148.0,2.4015369836695615,1.435406698564612,0.03000000000000025,
2025-04-22,2.119,2.124,2.108,2.111,11851600.0,25018727.6,0.7550731477111852,-0.42452830188678403,-0.008999999999999897,
2025-04-23,2.127,2.15,2.121,2.137,18631800.0,39816156.6,1.3634226610249138,1.2316437707247552,0.0259999999999998,
2025-04-24,2.137,2.145,2.117,2.122,13761700.0,29202327.4,1.3102480112306985,-0.7019185774450265,-0.015000000000000124,
2025-04-25,2.123,2.149,2.123,2.134,15811200.0,33741100.8,1.2246820536975882,0.5655042412818112,0.01200000000000001,
2025-04-28,2.134,2.138,2.114,2.121,12843500.0,27241063.5,1.1246485473289607,-0.6091846298031833,-0.0129999999999999,
2025-04-29,2.116,2.128,2.108,2.116,16255500.0,34396638.0,0.9451795841209839,-0.23573785950022907,-0.004999999999999893,
2025-04-30,2.118,2.142,2.115,2.134,19476400.0,41562637.6,1.2747875354107505,0.8506616257088817,0.017999999999999794,
2025-05-06,2.149,2.179,2.149,2.177,18735600.0,40787401.2,1.3959981386691394,2.014995313964385,0.04300000000000015,
2025-05-07,2.209,2.233,2.172,2.19,21313600.0,46676784.0,2.7614305115436824,0.5971520440973821,0.0129999999999999,
2025-05-08,2.187,2.229,2.181,2.225,22720728.0,50553619.800000004,2.1947873799725675,1.598173515981749,0.03500000000000014,
2025-05-09,2.225,2.225,2.196,2.206,17393900.0,38370943.4,1.30337078651685,-0.8539325842696677,-0.019000000000000128,
2025-05-12,2.237,2.265,2.232,2.265,26943600.0,61027254.0,1.4751899865891782,2.6745240253853275,0.05900000000000016,
2025-05-13,2.291,2.294,2.255,2.258,17495986.0,39505936.388,1.7023134002619007,-0.3090507726269398,-0.007000000000000117,
2025-05-14,2.26,2.306,2.248,2.281,21044400.0,48002276.400000006,2.566371681415922,1.0186005314437585,0.02300000000000013,
2025-05-15,2.279,2.279,2.238,2.24,16023000.0,35891520.0,1.7990346643264556,-1.7974572555896517,-0.040999999999999925,
2025-05-16,2.236,2.248,2.232,2.234,13247700.0,29595361.8,0.7155635062611813,-0.267857142857153,-0.006000000000000227,
