日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-02,0.529,0.533,0.524,0.525,2493500.0,1309087.5,1.7013232514177707,,,
2025-04-03,0.523,0.531,0.52,0.524,6867700.0,3598674.8000000003,2.103250478011474,-0.19047619047618536,-0.0010000000000000009,
2025-04-07,0.5,0.509,0.472,0.477,4405800.0,2101566.6,7.400000000000007,-8.969465648854968,-0.04700000000000004,
2025-04-08,0.495,0.5,0.471,0.477,12160400.0,5800510.8,5.8585858585858634,0.0,0.0,
2025-04-09,0.477,0.477,0.448,0.474,24681200.0,11698888.799999999,6.0796645702306025,-0.6289308176100628,-0.0030000000000000027,
2025-04-10,0.479,0.492,0.479,0.484,18936600.0,9165314.4,2.7139874739039693,2.1097046413502074,0.010000000000000009,
2025-04-11,0.485,0.491,0.481,0.489,4777100.0,2336001.9,2.061855670103095,1.0330578512396604,0.0050000000000000044,
2025-04-14,0.493,0.501,0.49,0.495,6221400.0,3079593.0,2.231237322515215,1.2269938650306678,0.006000000000000005,
2025-04-15,0.496,0.496,0.489,0.492,4215700.0,2074124.4,1.4112903225806466,-0.60606060606061,-0.0030000000000000027,
2025-04-16,0.489,0.49,0.482,0.488,3907500.0,1906860.0,1.6359918200409014,-0.8130081300813052,-0.0040000000000000036,
2025-04-17,0.483,0.495,0.483,0.487,4849700.0,2361803.9,2.4844720496894435,-0.2049180327868827,-0.0010000000000000009,
2025-04-18,0.483,0.491,0.483,0.488,4036900.0,1970007.2,1.656314699792962,0.2053388090349051,0.0010000000000000009,
2025-04-21,0.488,0.496,0.483,0.496,2224800.0,1103500.8,2.6639344262295106,1.6393442622950838,0.008000000000000007,
2025-04-22,0.494,0.504,0.494,0.5,9427400.0,4713700.0,2.0242914979757103,0.8064516129032251,0.0040000000000000036,
2025-04-23,0.502,0.505,0.496,0.497,4928600.0,2449514.2,1.7928286852589657,-0.6000000000000005,-0.0030000000000000027,
2025-04-24,0.497,0.506,0.497,0.5,3329300.0,1664650.0,1.8108651911468827,0.6036217303822866,0.0030000000000000027,
2025-04-25,0.505,0.505,0.494,0.497,2250800.0,1118647.6,2.17821782178218,-0.6000000000000005,-0.0030000000000000027,
2025-04-28,0.491,0.498,0.489,0.498,3152500.0,1569945.0,1.8329938900203684,0.2012072434607548,0.0010000000000000009,
2025-04-29,0.494,0.502,0.494,0.5,2852700.0,1426350.0,1.6194331983805683,0.40160642570281624,0.0020000000000000018,
2025-04-30,0.501,0.505,0.498,0.504,2559400.0,1289937.6,1.3972055888223565,0.8000000000000007,0.0040000000000000036,
2025-05-06,0.507,0.509,0.505,0.507,4876800.0,2472537.6,0.788954635108482,0.5952380952380931,0.0030000000000000027,
2025-05-07,0.506,0.512,0.498,0.501,4778900.0,2394228.9,2.7667984189723343,-1.183431952662728,-0.006000000000000005,
2025-05-08,0.5,0.503,0.5,0.502,8896300.0,4465942.6,0.6000000000000005,0.1996007984031989,0.0010000000000000009,
2025-05-09,0.503,0.506,0.502,0.502,11281600.0,5663363.2,0.7952286282306171,0.0,0.0,
2025-05-12,0.499,0.5,0.491,0.496,3856600.0,1912873.6,1.803607214428859,-1.195219123505975,-0.006000000000000005,
2025-05-13,0.497,0.503,0.497,0.5,12268700.0,6134350.0,1.2072434607645888,0.8064516129032251,0.0040000000000000036,
2025-05-14,0.503,0.505,0.498,0.504,3297300.0,1661839.2,1.3916500994035799,0.8000000000000007,0.0040000000000000036,
2025-05-15,0.5,0.507,0.5,0.505,2106400.0,1063732.0,1.4000000000000012,0.1984126984126977,0.0010000000000000009,
2025-05-16,0.505,0.509,0.495,0.508,6014600.0,3055416.8,2.7722772277227747,0.5940594059405946,0.0030000000000000027,
