日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-10-15,0.968,0.973,0.944,0.946,7051917,682289699.978,3.0,-2.27,-0.022,6.11
2024-10-16,0.935,0.95,0.932,0.938,8231823,779446078.612,1.9,-0.85,-0.008,7.13
2024-10-17,0.942,0.951,0.928,0.929,6023026,570435848.968,2.45,-0.96,-0.009,5.22
2024-10-18,0.925,0.99,0.923,0.963,6948597,663762468.484,7.21,3.66,0.034,6.02
2024-10-21,0.966,0.982,0.957,0.967,5183604,506599579.873,2.6,0.42,0.004,4.49
2024-10-22,0.97,0.978,0.964,0.974,4111997,402975749.564,1.45,0.72,0.007,3.56
2024-10-23,0.975,0.99,0.971,0.98,4467468,441760222.713,1.95,0.62,0.006,3.87
2024-10-24,0.98,0.98,0.966,0.968,4852729,474739432.751,1.43,-1.22,-0.012,4.21
2024-10-25,0.971,0.987,0.968,0.98,6319657,622918809.583,1.96,1.24,0.012,5.48
2024-10-28,0.98,0.983,0.97,0.983,5491372,541478102.608,1.33,0.31,0.003,4.76
2024-10-29,0.984,0.99,0.973,0.973,6924133,684184492.617,1.73,-1.02,-0.01,6.0
2024-10-30,0.973,0.976,0.961,0.969,7784727,760748461.943,1.54,-0.41,-0.004,6.75
2024-10-31,0.969,0.978,0.961,0.97,8327444,815608670.513,1.75,0.1,0.001,7.22
2024-11-01,0.969,0.979,0.963,0.968,8092384,792390957.522,1.65,-0.21,-0.002,7.01
2024-11-04,0.97,0.981,0.966,0.981,6463154,633934920.177,1.55,1.34,0.013,5.6
2024-11-05,0.981,1.009,0.977,1.008,11146179,1119322114.296,3.26,2.75,0.027,9.66
2024-11-06,1.006,1.02,0.998,1.005,11689356,1188808869.88,2.18,-0.3,-0.003,10.13
2024-11-07,0.998,1.031,0.995,1.031,11800235,1202292065.758,3.58,2.59,0.026,10.23
2024-11-08,1.045,1.045,1.019,1.022,10970776,1139072930.353,2.52,-0.87,-0.009,9.51
2024-11-11,1.016,1.034,1.01,1.033,8090804,832718224.846,2.35,1.08,0.011,7.01
2024-11-12,1.033,1.045,1.014,1.022,10775076,1118615965.906,3.0,-1.06,-0.011,9.34
2024-11-13,1.019,1.029,1.015,1.025,8868091,912330901.021,1.37,0.29,0.003,7.68
2024-11-14,1.025,1.025,1.002,1.005,9196261,942165116.983,2.24,-1.95,-0.02,7.97
2024-11-15,1.005,1.007,0.984,0.985,12574209,1266885905.284,2.29,-1.99,-0.02,10.9
2024-11-18,0.988,0.997,0.971,0.978,13180717,1311154146.277,2.64,-0.71,-0.007,11.42
2024-11-19,0.98,0.986,0.963,0.986,12478499,1227637117.326,2.35,0.82,0.008,10.81
2024-11-20,0.982,0.994,0.98,0.99,11886210,1181796020.791,1.42,0.41,0.004,10.3
2024-11-21,0.99,0.994,0.985,0.992,8688237,866583539.744,0.91,0.2,0.002,7.53
2024-11-22,0.992,0.992,0.959,0.962,12774008,1261145148.087,3.33,-3.02,-0.03,11.07
2024-11-25,0.961,0.965,0.945,0.955,14185842,1368069141.121,2.08,-0.73,-0.007,12.29
